"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0010257","NADH dehydrogenase complex assembly",57,0.650580592959501,2.13214341434892,9.00077911783801e-07,9.00077911783801e-07,0.00237248950595384,4280,"tags=75%, list=28%, signal=55%","68375/69875/69702/68342/54405/66218/68197/66377/68202/595136/68198/66091/66706/66108/66928/66495/66916/67264/75406/230075/68349/17991/73694/407785/66046/66414/235169/17993/225887/226646/227197/69487/68472/104130/70316/68493/68194/67273/67130/66271/100042503/17722/69089"
"GO:0032981","mitochondrial respiratory chain complex I assembly",57,0.650580592959501,2.13214341434892,9.00077911783801e-07,9.00077911783801e-07,0.00237248950595384,4280,"tags=75%, list=28%, signal=55%","68375/69875/69702/68342/54405/66218/68197/66377/68202/595136/68198/66091/66706/66108/66928/66495/66916/67264/75406/230075/68349/17991/73694/407785/66046/66414/235169/17993/225887/226646/227197/69487/68472/104130/70316/68493/68194/67273/67130/66271/100042503/17722/69089"
"GO:0022904","respiratory electron transport chain",87,0.584268169091644,2.04660426182028,1.27601341611029e-06,1.27601341611029e-06,0.00237248950595384,3822,"tags=57%, list=25%, signal=44%","19017/20512/14555/68375/66152/56857/69702/57320/110826/20656/66052/66218/68197/12861/68202/67636/12850/50799/66445/22272/72900/22273/93757/67264/67530/67680/78330/75406/230075/68349/407785/66383/12867/110842/66414/17993/225887/12857/226646/227197/12859/78830/66416/17995/67273/66925/56428/66148/66694/66945"
"GO:0045333","cellular respiration",201,0.457760017622938,1.80737025851876,3.52344035440411e-06,3.52344035440411e-06,0.00487544820274394,3702,"tags=49%, list=24%, signal=38%","19017/20512/239017/14555/68375/66152/15251/52637/56857/69702/57320/56451/110826/20656/66052/66218/11958/68197/12359/12861/68073/68202/67636/12850/18597/73467/14194/11947/12866/50799/66445/20916/22272/78920/71832/11949/72900/22273/28080/93757/67264/235339/15926/67530/67680/78330/67834/75406/230075/68349/11429/407785/67126/170731/20917/66383/12867/110842/17449/57423/12974/66414/68002/17993/14467/225887/17448/66128/12857/226646/76824/170718/227197/12859/11946/14297/11950/71679/78830/18293/66416/12176/15929/66043/11848/17995/11957/114643/67273/66925/23960/67885/56428/210582/71701/66148/66694/209692"
"GO:0022900","electron transport chain",96,0.551234993276381,1.94865332387661,4.37033005529981e-06,4.37033005529981e-06,0.00487544820274394,3696,"tags=53%, list=24%, signal=41%","19017/20512/14555/68375/66152/56857/69702/57320/110826/20656/66052/66218/68197/12861/68202/67636/12850/50799/66445/22272/72900/626359/22273/66495/93757/67264/67530/67680/78330/75406/230075/68349/407785/66383/12867/110842/66414/17993/225887/12857/226646/227197/12859/78830/66416/17995/67273/66925/56428/66148/66694"
"GO:0006261","DNA-templated DNA replication",140,-0.494551867166385,-1.8772034389479,6.08171796301211e-06,6.08171796301211e-06,0.00565386376947389,4356,"tags=50%, list=28%, signal=36%","79456/18968/71643/56009/19361/19076/20133/272551/69723/60364/74528/18974/22687/77782/18969/69263/66131/83945/245000/19718/67967/104806/71567/27214/268465/52679/72107/70024/12190/18971/22427/214901/12448/97827/12544/18392/106344/212377/226153/218973/19075/57813/234736/327762/69928/18538/12144/67177/21681/235559/17219/17216/50776/78833/16881/209011/17220/56452/72749/21853/17215/237877/12447/69270/67141/17218/77011/22036/68145/23834"
"GO:0009060","aerobic respiration",152,0.479975338048154,1.81518002526922,8.80326653440435e-06,8.80326653440435e-06,0.00571547904382854,4033,"tags=55%, list=26%, signal=41%","239017/68375/66152/15251/69702/57320/56451/66052/66218/11958/68197/12359/12861/68073/12850/18597/73467/14194/11947/12866/66445/20916/22272/78920/71832/11949/72900/22273/28080/67264/235339/15926/67530/67680/78330/67834/75406/230075/68349/11429/407785/67126/20917/66383/12867/17449/57423/12974/66414/17993/14467/225887/17448/66128/12857/226646/76824/170718/227197/12859/11946/14297/11950/71679/18293/66416/12176/15929/66043/11848/17995/11957/67273/66925/56428/66148/66694/209692/66945/67267/14533/12858/71804"
"GO:0015980","energy derivation by oxidation of organic compounds",274,0.407264468853936,1.66197019522015,8.97735194868249e-06,8.97735194868249e-06,0.00571547904382854,3734,"tags=45%, list=24%, signal=35%","16846/19017/241113/217166/20512/22113/239017/14555/110078/20411/244416/11554/14936/68375/66152/15251/52637/56857/69702/57320/14711/56451/110826/20656/18605/66052/66218/77559/11958/68197/12359/12861/102093/68073/68202/18627/67636/12850/74185/18597/73467/14194/11947/12866/50799/66445/20916/22272/78920/54646/71832/11949/72900/22273/28080/74178/93757/67264/235339/15926/67530/67680/78330/67834/75406/230075/68349/11429/407785/67126/77781/105193/216558/18642/170731/20917/66383/12867/110842/17449/57423/12974/66414/68002/17993/14467/225887/17448/66128/12857/226646/18679/76824/170718/227197/12859/11946/14297/11950/71679/78830/18293/66416/12176/15929/66043/11848/17995/11957/114643/67273/66925/23960/67885/56428/210582/21416/71701/19046/66148/66694/209692/16195"
"GO:0006091","generation of precursor metabolites and energy",377,0.377942259538284,1.58470764078666,9.22199392804945e-06,9.22199392804945e-06,0.00571547904382854,3634,"tags=41%, list=23%, signal=32%","16846/19017/15558/241113/217166/20512/56012/22113/239017/14555/110078/20411/208982/244416/11554/14936/15483/30956/68375/66152/15251/68020/52637/100198/56857/216188/69702/57320/14711/56451/110826/20656/18605/15277/66052/13806/66218/77559/15275/11958/68197/18641/12359/12861/17992/102093/14635/68073/68202/18627/108079/21351/67636/433182/12850/74185/18597/11674/73467/14194/11947/12866/50799/66445/20916/22272/78920/54646/71832/110446/353204/11949/14430/21881/79459/18655/72900/626359/22273/26384/28080/66495/74178/93757/67264/235339/15926/67530/67680/78330/67834/75406/230075/68349/11429/407785/67126/77781/105193/216558/18642/170731/108155/20917/66383/12867/70207/110842/17449/57423/12974/66414/68002/17993/14467/225887/17448/18640/56490/66128/74114/12857/226646/18679/76824/170718/227197/12859/11946/14297/11950/71679/78830/56421/18293/66416/14751/12176/15929/66043/11848/17995/11957/17425/114643/67273/66925/23960/11532/67885/56428/210582/21416/71701/19046/66148"
"GO:0019646","aerobic electron transport chain",52,0.624380905932714,1.99739678725366,2.11006472130964e-05,2.11006472130964e-05,0.0111889147356851,4713,"tags=71%, list=30%, signal=50%","68375/66152/69702/57320/66052/66218/68197/12861/66445/22272/72900/22273/67264/67530/75406/230075/68349/407785/66383/12867/225887/12857/226646/227197/12859/66416/17995/67273/66925/66148/66694/66945/12858/17722/66576/68943/13382"
