"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"R-MMU-72706","GTP hydrolysis and joining of the 60S ribosomal subunit",102,0.616242734472393,2.50474849447694,1e-10,1e-10,8.29473684210526e-09,4880,"tags=78%, list=31%, signal=54%","66085/16341/76846/19944/75705/19934/100043813/11837/100503670/20085/267019/76808/20102/268449/19989/27050/269261/65019/20091/20115/67427/20005/56040/57294/13681/54127/67281/20084/68436/27370/20103/100502825/20054/67115/22121/68135/114641/19988/19941/20116/19982/66481/217869/68193/73830/67097/20104/66480/20088/19943/67186/67891/67671/13684/20044/19899/20068/20055/16785/619547/26451/226982/27367/19921/68028/57808/66475/20090/56347/270106/19946/13682/66489/19951/66235/19981/19942/27207/26961/22187"
"R-MMU-72689","Formation of a pool of free 40S subunits",91,0.624720908978821,2.49664275125094,1e-10,1e-10,8.29473684210526e-09,4880,"tags=81%, list=31%, signal=56%","66085/16341/76846/19944/19934/100043813/11837/100503670/20085/267019/76808/20102/268449/19989/27050/269261/65019/20091/20115/67427/20005/56040/57294/54127/67281/20084/68436/27370/20103/100502825/20054/67115/22121/68135/114641/19988/19941/20116/19982/66481/68193/73830/67097/20104/66480/20088/19943/67186/67891/67671/20044/19899/20068/20055/16785/619547/26451/27367/19921/68028/57808/66475/20090/56347/270106/19946/66489/19951/66235/19981/19942/27207/26961/22187"
"R-MMU-156827","L13a-mediated translational silencing of Ceruloplasmin expression",101,0.616395417231707,2.49463847071433,1e-10,1e-10,8.29473684210526e-09,4880,"tags=78%, list=31%, signal=54%","18458/66085/16341/76846/19944/75705/19934/100043813/11837/100503670/20085/267019/76808/20102/268449/19989/27050/269261/65019/20091/20115/67427/20005/56040/57294/13681/54127/67281/20084/68436/27370/20103/100502825/20054/67115/22121/68135/114641/19988/19941/20116/19982/66481/68193/73830/67097/20104/66480/20088/19943/67186/67891/67671/13684/20044/19899/20068/20055/16785/619547/26451/27367/19921/68028/57808/66475/20090/56347/270106/19946/13682/66489/19951/66235/19981/19942/27207/26961/22187"
"R-MMU-927802","Nonsense-Mediated Decay (NMD)",104,0.59724503592451,2.42786004997935,1e-10,1e-10,8.29473684210526e-09,5276,"tags=83%, list=34%, signal=55%","18458/19052/192160/19826/76846/19944/19934/100043813/11837/100503670/20085/267019/76808/20102/268449/19989/27050/269261/65019/20091/20115/67427/20005/56040/57294/74133/54127/67281/226517/20084/68436/27370/20103/100502825/20054/67115/22121/225363/114641/19988/19941/20116/19982/66481/68193/19704/67097/20104/66480/20088/19943/67186/67891/67671/71978/17149/20044/19899/51792/20068/20055/16785/619547/26451/192170/27367/19921/68028/57808/66475/20090/270106/19946/66489/19951/19981/233789/19942/27207/26961/22187/60365/66441/229512/110954/75901"
"R-MMU-975957","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)",104,0.59724503592451,2.42786004997935,1e-10,1e-10,8.29473684210526e-09,5276,"tags=83%, list=34%, signal=55%","18458/19052/192160/19826/76846/19944/19934/100043813/11837/100503670/20085/267019/76808/20102/268449/19989/27050/269261/65019/20091/20115/67427/20005/56040/57294/74133/54127/67281/226517/20084/68436/27370/20103/100502825/20054/67115/22121/225363/114641/19988/19941/20116/19982/66481/68193/19704/67097/20104/66480/20088/19943/67186/67891/67671/71978/17149/20044/19899/51792/20068/20055/16785/619547/26451/192170/27367/19921/68028/57808/66475/20090/270106/19946/66489/19951/19981/233789/19942/27207/26961/22187/60365/66441/229512/110954/75901"
"R-MMU-72613","Eukaryotic Translation Initiation",109,0.585795807787872,2.40655602106742,1e-10,1e-10,8.29473684210526e-09,4880,"tags=74%, list=31%, signal=51%","18458/66085/16341/76846/19944/75705/19934/100043813/11837/100503670/20085/267019/76808/20102/268449/19989/27050/269261/65019/20091/20115/67427/20005/56040/57294/13681/54127/67281/20084/68436/27370/20103/100502825/20054/67115/22121/68135/114641/19988/19941/20116/19982/66481/217869/68193/73830/67097/20104/66480/20088/19943/67186/67891/67671/13684/20044/19899/20068/20055/16785/619547/26451/226982/27367/19921/68028/57808/66475/20090/56347/270106/19946/13682/66489/19951/66235/19981/19942/27207/26961/22187"
"R-MMU-72737","Cap-dependent Translation Initiation",109,0.585795807787872,2.40655602106742,1e-10,1e-10,8.29473684210526e-09,4880,"tags=74%, list=31%, signal=51%","18458/66085/16341/76846/19944/75705/19934/100043813/11837/100503670/20085/267019/76808/20102/268449/19989/27050/269261/65019/20091/20115/67427/20005/56040/57294/13681/54127/67281/20084/68436/27370/20103/100502825/20054/67115/22121/68135/114641/19988/19941/20116/19982/66481/217869/68193/73830/67097/20104/66480/20088/19943/67186/67891/67671/13684/20044/19899/20068/20055/16785/619547/26451/226982/27367/19921/68028/57808/66475/20090/56347/270106/19946/13682/66489/19951/66235/19981/19942/27207/26961/22187"
"R-MMU-6791226","Major pathway of rRNA processing in the nucleolus and cytosol",166,0.532831968442497,2.32456824459044,1e-10,1e-10,8.29473684210526e-09,5037,"tags=67%, list=32%, signal=46%","27373/104318/229504/21771/76130/72515/67619/76846/19944/17975/19934/100043813/11837/24128/195434/100503670/20085/267019/76808/20102/268449/19989/27050/269261/65019/20091/20115/67427/20005/56040/57294/74035/71340/72554/54127/67281/14113/52705/20084/68436/27370/110816/20103/69639/100502825/67045/20054/67115/65961/22121/269470/114641/19988/19941/20116/217109/19982/66481/68193/66362/67097/20104/66480/20088/72662/19943/78394/73736/67186/67891/67671/80886/56095/56200/67205/20044/19899/20068/20055/16785/619547/26451/75416/27966/27367/215193/67676/19921/68028/57808/66475/20090/270106/19946/66489/19951/68979/57315/269536/66164/105372/19981/19942/27207/26961/217995/18572/22187/104662/64934/208144/208366"
"R-MMU-72312","rRNA processing",166,0.532831968442497,2.32456824459044,1e-10,1e-10,8.29473684210526e-09,5037,"tags=67%, list=32%, signal=46%","27373/104318/229504/21771/76130/72515/67619/76846/19944/17975/19934/100043813/11837/24128/195434/100503670/20085/267019/76808/20102/268449/19989/27050/269261/65019/20091/20115/67427/20005/56040/57294/74035/71340/72554/54127/67281/14113/52705/20084/68436/27370/110816/20103/69639/100502825/67045/20054/67115/65961/22121/269470/114641/19988/19941/20116/217109/19982/66481/68193/66362/67097/20104/66480/20088/72662/19943/78394/73736/67186/67891/67671/80886/56095/56200/67205/20044/19899/20068/20055/16785/619547/26451/75416/27966/27367/215193/67676/19921/68028/57808/66475/20090/270106/19946/66489/19951/68979/57315/269536/66164/105372/19981/19942/27207/26961/217995/18572/22187/104662/64934/208144/208366"
"R-MMU-8868773","rRNA processing in the nucleus and cytosol",166,0.532831968442497,2.32456824459044,1e-10,1e-10,8.29473684210526e-09,5037,"tags=67%, list=32%, signal=46%","27373/104318/229504/21771/76130/72515/67619/76846/19944/17975/19934/100043813/11837/24128/195434/100503670/20085/267019/76808/20102/268449/19989/27050/269261/65019/20091/20115/67427/20005/56040/57294/74035/71340/72554/54127/67281/14113/52705/20084/68436/27370/110816/20103/69639/100502825/67045/20054/67115/65961/22121/269470/114641/19988/19941/20116/217109/19982/66481/68193/66362/67097/20104/66480/20088/72662/19943/78394/73736/67186/67891/67671/80886/56095/56200/67205/20044/19899/20068/20055/16785/619547/26451/75416/27966/27367/215193/67676/19921/68028/57808/66475/20090/270106/19946/66489/19951/68979/57315/269536/66164/105372/19981/19942/27207/26961/217995/18572/22187/104662/64934/208144/208366"
"R-MMU-975956","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)",84,0.622613157977847,2.46986326909167,2.1406401682615e-10,2.1406401682615e-10,1.61418607903355e-08,4880,"tags=85%, list=31%, signal=58%","18458/76846/19944/19934/100043813/11837/100503670/20085/267019/76808/20102/268449/19989/27050/269261/65019/20091/20115/67427/20005/56040/57294/54127/67281/20084/68436/27370/20103/100502825/20054/67115/22121/225363/114641/19988/19941/20116/19982/66481/68193/19704/67097/20104/66480/20088/19943/67186/67891/67671/20044/19899/20068/20055/16785/619547/26451/27367/19921/68028/57808/66475/20090/270106/19946/66489/19951/19981/19942/27207/26961/22187"
"R-MMU-191273","Cholesterol biosynthesis",26,-0.81772111409051,-2.35612462853333,5.60399307826443e-09,5.60399307826443e-09,3.87363732076524e-07,1381,"tags=69%, list=9%, signal=63%","192156/17855/20787/319554/13360/208715/15357/13121/14137/18194/74754/20775/66234/16987/110460/110196/73166/68603"
"R-MMU-1799339","SRP-dependent cotranslational protein targeting to membrane",82,0.574979558441202,2.26941249561731,3.36622541777943e-08,3.36622541777943e-08,2.14784261474509e-06,4880,"tags=83%, list=31%, signal=57%","76846/19944/19934/100043813/11837/100503670/20085/267019/76808/20102/268449/19989/27050/269261/65019/20091/20115/67427/20005/56040/57294/54127/67281/20084/68436/27370/20103/100502825/20054/67115/22121/114641/19988/19941/20116/19982/66481/68193/67097/20104/66480/20088/19943/67186/67891/67671/20044/19899/20068/20055/16785/619547/26451/27367/19921/68028/57808/66475/20090/270106/19946/66489/19951/19981/19942/27207/26961/22187"
